evn	rus
муӣктэ-мӣ	разыскать
муӣктэде-мӣ	разыскивать
муӣрэн	обойти
мчэ̄	бы
мыло	мыло
мылоды	мыльный
мылорук	мыльница
мыльнай	мыльный
мэ̄дэ̄кэнды	индивидуальный
мэ̄кэкэн	добровольно
мэ̄мбэ-мӣ	смутиться
мэ̄мбэвкэ̄н-мӣ	смутить
мэ̄мбэвкэ̄нде-мӣ	смущать
мэ̄мбэчэ̄	смущённый
мэ̄мтыкин	личный
мэ̄мэ̄гӣлдӯвэр	взаимно
мэ̄мэ̄гӣлнунмэр	взаимно
мэ̄мэ̄де-мӣ	усиливаться
мэ̄мэ̄лгӣвэр	взаимно
мэ̄мэ̄лгӣлдулэ̄вэр	взаимно
мэ̄мэ̄ро̄-мӣ (< мэ̄мэ̄р о̄-мӣ	уйти
мэ̄мэ̄ро̄ран	уйти
мэ̄мэро̄-мӣ	углубиться
мэ̄мэрэ̄-мӣ	съёжиться
мэ̄н	толпа
мэ̄ндив о̄вча̄	самодельный
мэ̄ндуви	себе
мэ̄ндыде-мӣ	разминать
мэ̄ндыкэ̄	владение
мэ̄ндыкэ̄	достояние
мэ̄ндыкэ̄	собственность
мэ̄никъе̄н	владение
мэ̄нми	себя
мэ̄нми алагӯча̄	самоучка
мэ̄нми ва̄-мӣ	застрелиться
мэ̄нми улӣ-мӣ	прокормиться
мэ̄нни-мӣ	размять
мэ̄нниде-мӣ	разминать
мэ̄нэкэ̄н	сам
мэ̄нӈи	свой
мэ̄нӈи	собственный
мэ̄нӈи-мӣ	размять
мэ̄нӈи-мӣ	смягчить
мэ̄нӈи-мӣ	смять
мэ̄нӈив-мӣ	смягчиться
мэ̄нӈиви	свой
мэ̄нӈивчэ̄	смятый
мэ̄нӈиде-мӣ	комкать
мэ̄нӈидыпти	по-своему
мэ̄нӈитэ-мӣ	присвоить
мэ̄нӈитэ̄-мӣ	завладеть
мэ̄нӈитэ̄-мӣ	захватить
мэ̄нӈитэ̄-мӣ	унаследовать
мэ̄нӈитэ̄де-мӣ	присваивать
мэ̄нӈитэ̄дерӣ	собственный
мэ̄нӈитэ̄дэ̄-мӣ	завладевать
мэ̄нӈитэн	присвоение
мэ̄нӈэды̄тви	по-своему
мэ̄нӈэды̄твэр	по-своему
мэ̄нӈӣ-мӣ	скомкать
мэ̄рвэр	себя
мэ̄рдӯвэр	себе
мэ̄рмэ̄рвэр	взаимно
мэ̄рмэ̄рдулэ̄вэр	взаимно
мэ̄рмэ̄рдӯвэр	взаимно
мэ̄рмэ̄рнунмэр	взаимно
мэ̄рӈи	свой
мэ̄рӈивэр	свой
мэгдын	берег
мэдуде-мӣ	гнать
мэдэ угэй	безумие
мэдэ угэй	безумный
мэдэ-мӣ	заметить
мэдэ-мӣ	узнать
мэдэ̄-мӣ	почувствовать
мэдэ̄дерӣ дялин	предчувствие
мэдэв-мӣ	известить
мэдэв-мӣ	огласить
мэдэв-мӣ	оповестить
мэдэвде-мӣ	замечать
мэдэвде-мӣ	извещать
мэдэвде-мӣ	оглашать
мэдэвде-мӣ	оповещать
мэдэвкэ̄	известие
мэдэвкэ̄	сведение
мэдэвкэ̄	слух
мэдэвкэ̄	сообщение
мэдэвкэ̄н-мӣ	сообщить
мэдэвувдерӣ	заметный
мэдэвувкэ̄	огласка
мэдэвун	оглашение
мэдэвун	симптом
мэдэгэ	предчувствие
мэдэгэ̄	весть
мэдэгэ̄	ощущение
мэдэгэ̄	совесть
мэдэгэ̄	сознание
мэдэгэ̄	чуткость
мэдэгэ̄ а̄чинин	обморок
мэдэгэ̄-мӣ	ощутить
мэдэгэ̄-мӣ	сознавать
мэдэгэ̄де-мӣ	предчувствовать
мэдэгэ̄де-мӣ	ощущать
мэдэгэ̄дерӣ	чуткий
мэдэгэ̄е а̄чин	бессознательный
мэдэде-мӣ	чувствовать
мэдэде-мӣ	чуять
мэдэкэ̄с	чуткий
мэдэн	интуиция
мэдэн	чувство
мэдэн	чуткий
мэдӯчэ-мӣ	испытать
мэдӯчэде-мӣ	испытывать
мэив-мӣ	расшатать
мэивде-мӣ	расшатывать
мэивчэде-мӣ	развеваться
мэйде-мӣ	изгибаться
мэйде-мӣ	шевелиться
мэйдэл-мӣ	закачаться
мэйкавӯн	качели
мэйкэ̄тчэ-мӣ	качаться
мэйкэде-мӣ	гнуться
мэйнэде-мӣ	покачиваться
мэйнэде-мӣ	изгибаться
мэйнэде-мӣ	качать
мэйнэде-мӣ	качаться
мэйнэде-мӣ	колыхаться
мэйнэде-мӣ	раскачиваться
мэйнэде-мӣ	шататься
мэйнэде-мӣ	шевелиться
мэйнэл-мӣ	закачаться
мэйнэл-мӣ	зашататься
мэйнэн	колебание
мэккухинэ а̄чин	бесспорно
мэку-мӣ	отложить
мэкуде-мӣ	откладывать
мэкуде-мӣ	отставлять
мэкуссэмэ̄тчэ-мӣ	спорить
мэкусчэ-мӣ	спорить
мэкчи-мӣ	смять
мэкчэргэ̄-мӣ	сгорбиться
мэкчэрэ	смерть
мэкчэрэ-мӣ	погибнуть
мэкчэрэ̄-мӣ	околеть
мэкчэрэ̄-мӣ	скончаться
мэкчэрэ̄-мӣ	умереть
мэкчэрэ̄де-мӣ	умирать
мэкчэрэ̄дерӣ	умирающий
мэкчэрэ̄чэ	умерший
мэкчэрэде-мӣ	погибать
мэкчэрэчэ̄	покойник
мэкэ̄	карась
мэкэит-мӣ	сесть
мэлэптэ-мӣ	отрезать
мэлэргэ-мӣ	провалиться
мэлэтчэ-мӣ	бояться
мэмбэ-мӣ	опешить
мэмбэ-мӣ	оторопеть
мэмбэ-мӣ	расстроиться
мэмбэ-мӣ	растеряться
мэмбэчэ̄	озадаченный
мэмурэ̄	утка
мэн	стая
мэн	толпа
мэн ичэтчэ-мӣ	всматриваться
мэнденэ-мӣ	переехать
мэнденэ-мӣ	согнуться
мэнду	здоро́во
мэнду-мӣ	поздороваться
мэнду-мӣ	поздравить
мэндӯде-мӣ	приветствовать
мэндӯн	приветствие
мэндуде-мӣ	здороваться
мэндуде-мӣ	поздравлять
мэндунэде-мӣ	прощаться
мэндэкэ̄-мӣ	согнуть
мэнентэ̄де-мӣ	бегать
мэнивде-мӣ	торопить
мэниде-ми	мять
мэнкэ-мӣ	приводить
мэнтэкэ̄н	росомаха
мэнэ	впустую
мэнэ	едва
мэнэ	зря
мэнэ	нарочно
мэнэ	понапрасну
мэнэ	хитрость
мэнэде-мӣ	жить
мэнэде-мӣ	стоять
мэнэдек	стойбище
мэнэл-мӣ	осесть
мэнэлде-мӣ	оседать
мэнӈи-мӣ	измять
мэнӈи-мӣ	обмять
мэнӈи-мӣ	сморщить
мэнӈивчэ̄	измятый
мэнӈивчэ̄	сморщенный
мэнӈиде-ми	мять
мэнӈирэ̄-мӣ	сморщить
мэнӈитэ̄де-мӣ	владеть
мэрбукэ̄-мӣ	сгрудиться
мэрбэкэ̄	голец
мэрбэмэ	гладкий
мэргэ	скорбь
мэргэ	скучный
мэргэ-мӣ	загрустить
мэргэ-мӣ	приуныть
мэргэ-мӣ	опечалиться
мэргэ-мӣ	соскучиться
мэргэвкэ̄н-мӣ	печалить
мэргэвкэ̄н-мӣ	огорчить
мэргэвкэ̄н-мӣ	расстроить
мэргэвкэ̄нде-мӣ	расстраивать
мэргэвкэнде-мӣ	волновать
мэргэвсӣпчу	печальный
мэргэвсӣде-мӣ	унывать
мэргэвсӣн	уныние
мэргэвсӣпчу	унылый
мэргэде-мӣ	переносить
мэргэде-мӣ	печалиться
